temperature_k,pressure_kpa,smiles1,x_alpha_1,x_beta_1,smiles2,x_alpha_2,x_beta_2,smiles3,x_alpha_3,x_beta_3,doi,source_url,source_dataset,source_point,source_excel_row
313.15,101.3,Cc1ccc(C)cc1,0.7139,0.1392,CCCCCCCC,0.2861,0.0047,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,0.0,0.8561,10.1016/j.fluid.2012.07.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2012.07.005.json,1,6,1106
313.15,101.3,Cc1ccc(C)cc1,0.8125,0.1504,CCCCCCCC,0.1875,0.0048,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,0.0,0.8448,10.1016/j.fluid.2012.07.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2012.07.005.json,1,7,1107
313.15,101.3,Cc1ccc(C)cc1,0.9017,0.1733,CCCCCCCC,0.0983,0.0111,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,0.0,0.8156,10.1016/j.fluid.2012.07.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2012.07.005.json,1,8,1108
298.0,101.0,CC(=O)O,0.0918,0.0097,CCCCOC(=O)CCC,0.8005,0.0006,O,0.10770000000000002,0.9897,10.1016/j.fluid.2015.06.012,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2015.06.012.json,1,0,1109
298.0,101.0,CC(=O)O,0.1296,0.0165,CCCCOC(=O)CCC,0.7671,0.009,O,0.10329999999999995,0.9745,10.1016/j.fluid.2015.06.012,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2015.06.012.json,1,1,1110
298.0,101.0,CC(=O)O,0.1927,0.031,CCCCOC(=O)CCC,0.684,0.0086,O,0.12329999999999997,0.9604,10.1016/j.fluid.2015.06.012,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2015.06.012.json,1,2,1111
298.0,101.0,CC(=O)O,0.2821,0.037,CCCCOC(=O)CCC,0.5723,0.0071,O,0.14559999999999995,0.9559,10.1016/j.fluid.2015.06.012,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2015.06.012.json,1,3,1112
298.0,101.0,CC(=O)O,0.3107,0.0652,CCCCOC(=O)CCC,0.4515,0.0061,O,0.2378,0.9287,10.1016/j.fluid.2015.06.012,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2015.06.012.json,1,4,1113
298.0,101.0,CC(=O)O,0.399,0.1171,CCCCOC(=O)CCC,0.3567,0.0051,O,0.24429999999999996,0.8778,10.1016/j.fluid.2015.06.012,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2015.06.012.json,1,5,1114
298.0,101.0,CC(=O)O,0.4073,0.1829,CCCCOC(=O)CCC,0.1272,0.0043,O,0.4655,0.8128,10.1016/j.fluid.2015.06.012,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2015.06.012.json,1,6,1115
300.2,101.33,CCCCC(CC)CO,0.0001000000000001,0.8300000000000001,CC(O)C(C)O,0.0478,0.0867,O,0.9521,0.08329999999999993,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,0,1116
300.2,101.33,CCCCC(CC)CO,0.000199999999999978,0.7821,CC(O)C(C)O,0.0678,0.1219,O,0.932,0.09599999999999997,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,1,1117
300.2,101.33,CCCCC(CC)CO,0.000200000000000089,0.7288,CC(O)C(C)O,0.0931,0.1552,O,0.9067,0.11599999999999999,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,2,1118
300.2,101.33,CCCCC(CC)CO,0.001399999999999957,0.6787,CC(O)C(C)O,0.1279,0.1903,O,0.8707,0.131,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,3,1119
300.2,101.33,CCCCC(CC)CO,0.003200000000000092,0.6308,CC(O)C(C)O,0.1568,0.2222,O,0.8399999999999999,0.14700000000000002,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,4,1120
300.2,101.33,CCCCC(CC)CO,0.004699999999999926,0.5529999999999999,CC(O)C(C)O,0.1752,0.28,O,0.8201,0.16700000000000004,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,5,1121
300.2,101.33,CCCCC(CC)CO,0.009399999999999964,0.4773000000000001,CC(O)C(C)O,0.2206,0.3277,O,0.77,0.19499999999999984,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,6,1122
300.2,101.33,CCCCC(CC)CO,0.01360000000000006,0.3626,CC(O)C(C)O,0.2503,0.3921,O,0.7361,0.24530000000000007,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,7,1123
300.2,101.33,CCCCC(CC)CO,0.04669999999999996,0.253,CC(O)C(C)O,0.335,0.423,O,0.6183000000000001,0.32400000000000007,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,8,1124
305.2,101.33,CCCCC(CC)CO,9.999999999998899e-05,0.8266,CC(O)C(C)O,0.0477,0.0865,O,0.9522,0.08689999999999998,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,9,1125
305.2,101.33,CCCCC(CC)CO,0.0004999999999999449,0.7509,CC(O)C(C)O,0.0856,0.1399,O,0.9139,0.10919999999999996,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,10,1126
305.2,101.33,CCCCC(CC)CO,0.000299999999999967,0.6942,CC(O)C(C)O,0.108,0.18,O,0.8917,0.1257999999999999,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,11,1127
305.2,101.33,CCCCC(CC)CO,0.001900000000000013,0.6527000000000001,CC(O)C(C)O,0.1381,0.2055,O,0.86,0.14179999999999993,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,12,1128
305.2,101.33,CCCCC(CC)CO,0.003900000000000015,0.5844,CC(O)C(C)O,0.1753,0.2484,O,0.8208,0.16720000000000002,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,13,1129
305.2,101.33,CCCCC(CC)CO,0.008299999999999974,0.5309999999999999,CC(O)C(C)O,0.194,0.28,O,0.7977000000000001,0.18900000000000006,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,14,1130
305.2,101.33,CCCCC(CC)CO,0.008700000000000041,0.4671,CC(O)C(C)O,0.214,0.3180000000000001,O,0.7773,0.21489999999999987,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,15,1131
305.2,101.33,CCCCC(CC)CO,0.01249999999999996,0.416,CC(O)C(C)O,0.2498,0.351,O,0.7377,0.2330000000000001,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,16,1132
305.2,101.33,CCCCC(CC)CO,0.01000000000000001,0.3399,CC(O)C(C)O,0.31,0.3901,O,0.6799999999999999,0.27,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,17,1133
310.2,101.33,CCCCC(CC)CO,0.000199999999999978,0.8220000000000001,CC(O)C(C)O,0.0476,0.0876,O,0.9522,0.09039999999999992,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,18,1134
310.2,101.33,CCCCC(CC)CO,0.0006000000000000449,0.746,CC(O)C(C)O,0.085,0.1409,O,0.9144,0.11309999999999998,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,19,1135
310.2,101.33,CCCCC(CC)CO,0.001900000000000013,0.6375000000000001,CC(O)C(C)O,0.1364,0.217,O,0.8617,0.14549999999999996,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,21,1137
310.2,101.33,CCCCC(CC)CO,0.004000000000000004,0.5835,CC(O)C(C)O,0.1747,0.249,O,0.8213,0.16749999999999998,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,22,1138
310.2,101.33,CCCCC(CC)CO,0.002000000000000002,0.525,CC(O)C(C)O,0.205,0.283,O,0.793,0.19199999999999995,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,23,1139
310.2,101.33,CCCCC(CC)CO,0.01270000000000004,0.4420999999999999,CC(O)C(C)O,0.2483,0.3256,O,0.739,0.23230000000000017,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,24,1140
310.2,101.33,CCCCC(CC)CO,0.02979999999999994,0.3245,CC(O)C(C)O,0.2922,0.3786,O,0.678,0.29689999999999994,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,25,1141
310.2,101.33,CCCCC(CC)CO,0.06600000000000006,0.214,CC(O)C(C)O,0.35,0.41,O,0.584,0.376,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,26,1142
315.2,101.33,CCCCC(CC)CO,9.999999999998899e-05,0.94,CC(O)C(C)O,0.0,0.0,O,0.9999,0.06000000000000005,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,27,1143
315.2,101.33,CCCCC(CC)CO,0.000199999999999978,0.808,CC(O)C(C)O,0.0475,0.097,O,0.9523,0.09499999999999997,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,28,1144
315.2,101.33,CCCCC(CC)CO,0.0008000000000000229,0.7295,CC(O)C(C)O,0.0918,0.1515,O,0.9074,0.119,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,29,1145
315.2,101.33,CCCCC(CC)CO,0.001900000000000013,0.639,CC(O)C(C)O,0.1347,0.22,O,0.8634,0.14100000000000001,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,30,1146
315.2,101.33,CCCCC(CC)CO,0.01049999999999995,0.5739,CC(O)C(C)O,0.2323,0.27,O,0.7572000000000001,0.15610000000000002,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,31,1147
315.2,101.33,CCCCC(CC)CO,0.01779999999999993,0.487,CC(O)C(C)O,0.277,0.33,O,0.7052,0.18300000000000005,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,32,1148
315.2,101.33,CCCCC(CC)CO,0.03200000000000003,0.376,CC(O)C(C)O,0.353,0.395,O,0.615,0.22899999999999998,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,33,1149
315.2,101.33,CCCCC(CC)CO,0.04820000000000002,0.278,CC(O)C(C)O,0.4198,0.44,O,0.532,0.28200000000000003,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,34,1150
315.2,101.33,CCCCC(CC)CO,0.08089999999999997,0.201,CC(O)C(C)O,0.467,0.46,O,0.45209999999999995,0.33899999999999997,10.1016/j.fluid.2006.06.025,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2006.06.025.json,0,35,1151
298.15,101.0,c1ccccc1,0.0938,0.0615,CC#N,0.1097,0.8612,CCCCCC,0.7965,0.07730000000000004,10.1016/j.fluid.2014.01.033,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2014.01.033.json,6,0,1152
298.15,101.0,c1ccccc1,0.1607,0.1132,CC#N,0.1291,0.7939,CCCCCC,0.7101999999999999,0.09289999999999998,10.1016/j.fluid.2014.01.033,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2014.01.033.json,6,1,1153
298.15,101.0,c1ccccc1,0.2141,0.1514,CC#N,0.1480999999999999,0.7353000000000001,CCCCCC,0.6378000000000001,0.11329999999999996,10.1016/j.fluid.2014.01.033,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2014.01.033.json,6,2,1154
298.15,101.0,c1ccccc1,0.2655,0.2092,CC#N,0.1652,0.6883,CCCCCC,0.5692999999999999,0.10250000000000004,10.1016/j.fluid.2014.01.033,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2014.01.033.json,6,3,1155
298.15,101.0,c1ccccc1,0.3037,0.2521,CC#N,0.204,0.6201,CCCCCC,0.49229999999999996,0.12780000000000002,10.1016/j.fluid.2014.01.033,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2014.01.033.json,6,4,1156
298.15,101.0,c1ccccc1,0.3341,0.2708,CC#N,0.2168,0.5704,CCCCCC,0.44910000000000005,0.15880000000000005,10.1016/j.fluid.2014.01.033,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2014.01.033.json,6,5,1157
298.15,101.0,c1ccccc1,0.3551,0.3109,CC#N,0.2482,0.5169,CCCCCC,0.39669999999999994,0.1721999999999999,10.1016/j.fluid.2014.01.033,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2014.01.033.json,6,6,1158
298.15,101.0,c1ccccc1,0.3605,0.3375,CC#N,0.3009999999999999,0.4634,CCCCCC,0.33850000000000013,0.19910000000000005,10.1016/j.fluid.2014.01.033,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2014.01.033.json,6,7,1159
308.15,101.0,c1ccccc1,0.0963,0.0679,CC#N,0.1234999999999999,0.8586,CCCCCC,0.7802000000000001,0.07350000000000001,10.1016/j.fluid.2014.01.033,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2014.01.033.json,6,8,1160
308.15,101.0,c1ccccc1,0.1538,0.1154,CC#N,0.1341000000000001,0.7849,CCCCCC,0.7121,0.0996999999999999,10.1016/j.fluid.2014.01.033,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2014.01.033.json,6,9,1161
308.15,101.0,c1ccccc1,0.2178,0.1645,CC#N,0.1599,0.7269,CCCCCC,0.6223000000000001,0.10860000000000003,10.1016/j.fluid.2014.01.033,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2014.01.033.json,6,10,1162
308.15,101.0,c1ccccc1,0.2557,0.1988,CC#N,0.1914,0.6755,CCCCCC,0.5529000000000001,0.12570000000000003,10.1016/j.fluid.2014.01.033,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2014.01.033.json,6,11,1163
308.15,101.0,c1ccccc1,0.2912,0.2371,CC#N,0.2179,0.6137,CCCCCC,0.4909,0.1492,10.1016/j.fluid.2014.01.033,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2014.01.033.json,6,12,1164
308.15,101.0,c1ccccc1,0.3177,0.2708,CC#N,0.2497,0.5584,CCCCCC,0.4326,0.17080000000000006,10.1016/j.fluid.2014.01.033,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2014.01.033.json,6,13,1165
308.15,101.0,c1ccccc1,0.3354,0.2998,CC#N,0.286,0.5036,CCCCCC,0.37860000000000005,0.19659999999999989,10.1016/j.fluid.2014.01.033,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2014.01.033.json,6,14,1166
308.15,101.0,c1ccccc1,0.344,0.324,CC#N,0.3301000000000001,0.4465,CCCCCC,0.32589999999999986,0.22950000000000004,10.1016/j.fluid.2014.01.033,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2014.01.033.json,6,15,1167
318.15,101.0,c1ccccc1,0.0876,0.0601,CC#N,0.1335,0.8402000000000001,CCCCCC,0.7788999999999999,0.0996999999999999,10.1016/j.fluid.2014.01.033,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2014.01.033.json,6,16,1168
318.15,101.0,c1ccccc1,0.1508,0.1085,CC#N,0.1559999999999999,0.7781,CCCCCC,0.6932000000000001,0.11339999999999995,10.1016/j.fluid.2014.01.033,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2014.01.033.json,6,17,1169
318.15,101.0,c1ccccc1,0.2031,0.1532,CC#N,0.181,0.7177,CCCCCC,0.6159,0.1291,10.1016/j.fluid.2014.01.033,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2014.01.033.json,6,18,1170
318.15,101.0,c1ccccc1,0.2454,0.1939,CC#N,0.2090000000000001,0.6589,CCCCCC,0.5455999999999999,0.1472,10.1016/j.fluid.2014.01.033,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2014.01.033.json,6,19,1171
318.15,101.0,c1ccccc1,0.2711,0.2303,CC#N,0.2471,0.6015,CCCCCC,0.4818,0.1681999999999999,10.1016/j.fluid.2014.01.033,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2014.01.033.json,6,20,1172
318.15,101.0,c1ccccc1,0.3013,0.2619,CC#N,0.2755,0.5452,CCCCCC,0.4232,0.19289999999999996,10.1016/j.fluid.2014.01.033,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2014.01.033.json,6,21,1173
318.15,101.0,c1ccccc1,0.3155,0.2886000000000001,CC#N,0.3212999999999999,0.4883,CCCCCC,0.3632000000000001,0.22309999999999985,10.1016/j.fluid.2014.01.033,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2014.01.033.json,6,22,1174
318.15,101.0,c1ccccc1,0.3193,0.3081,CC#N,0.3635,0.4323,CCCCCC,0.31720000000000004,0.25960000000000005,10.1016/j.fluid.2014.01.033,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2014.01.033.json,6,23,1175
298.15,101.0,CCCCCC,0.9954,0.0116,CO,0.0037,0.1171,Cn1ccnc1.O=S(=O)(O)O,0.0009000000000000119,0.8713,10.1016/j.fluid.2018.01.008,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2018.01.008.json,0,0,1176
298.15,101.0,CCCCCC,0.9872,0.016,CO,0.0109,0.3225,Cn1ccnc1.O=S(=O)(O)O,0.0019000000000000128,0.6615,10.1016/j.fluid.2018.01.008,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2018.01.008.json,0,1,1177
298.15,101.0,CCCCCC,0.9744,0.0179,CO,0.0231,0.4532,Cn1ccnc1.O=S(=O)(O)O,0.0024999999999999467,0.5289,10.1016/j.fluid.2018.01.008,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2018.01.008.json,0,2,1178
298.15,101.0,CCCCCC,0.965,0.0168,CO,0.0341,0.5913,Cn1ccnc1.O=S(=O)(O)O,0.0009000000000000119,0.3918999999999999,10.1016/j.fluid.2018.01.008,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2018.01.008.json,0,3,1179
298.15,101.0,CCCCCC,0.9517,0.0156,CO,0.0474,0.6831,Cn1ccnc1.O=S(=O)(O)O,0.0009000000000000119,0.3013,10.1016/j.fluid.2018.01.008,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2018.01.008.json,0,4,1180
298.15,101.0,CCCCCC,0.9391,0.0137,CO,0.0601,0.7664,Cn1ccnc1.O=S(=O)(O)O,0.0007999999999999119,0.21989999999999998,10.1016/j.fluid.2018.01.008,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2018.01.008.json,0,5,1181
298.15,101.0,CCCCCC,0.9963,0.0082,CO,0.0031,0.1131,CCCCn1cc[n+](C)c1.O=S(=O)([O-])O,0.0006000000000000449,0.8787,10.1016/j.fluid.2018.01.008,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2018.01.008.json,1,0,1182
298.15,101.0,CCCCCC,0.9938,0.0097,CO,0.0053,0.1906,CCCCn1cc[n+](C)c1.O=S(=O)([O-])O,0.0009000000000000119,0.7997000000000001,10.1016/j.fluid.2018.01.008,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2018.01.008.json,1,1,1183
298.15,101.0,CCCCCC,0.9871,0.0103,CO,0.0116,0.3754,CCCCn1cc[n+](C)c1.O=S(=O)([O-])O,0.0013000000000000789,0.6143000000000001,10.1016/j.fluid.2018.01.008,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2018.01.008.json,1,2,1184
298.15,101.0,CCCCCC,0.9819,0.0156,CO,0.0164,0.536,CCCCn1cc[n+](C)c1.O=S(=O)([O-])O,0.0017000000000000348,0.4484,10.1016/j.fluid.2018.01.008,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2018.01.008.json,1,3,1185
298.15,101.0,CCCCCC,0.9739,0.02,CO,0.0242,0.7301,CCCCn1cc[n+](C)c1.O=S(=O)([O-])O,0.0019000000000000128,0.2499,10.1016/j.fluid.2018.01.008,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2018.01.008.json,1,4,1186
298.15,101.0,CCCCCC,0.9577,0.0242,CO,0.04,0.9239,CCCCn1cc[n+](C)c1.O=S(=O)([O-])O,0.0022999999999999687,0.051899999999999946,10.1016/j.fluid.2018.01.008,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2018.01.008.json,1,5,1187
298.15,101.0,CCCCCC,0.9962,0.029,CO,0.0038,0.179,CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,0.0,0.792,10.1016/j.fluid.2018.01.008,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2018.01.008.json,2,0,1188
298.15,101.0,CCCCCC,0.9929,0.0318,CO,0.007,0.3075,CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,9.999999999998899e-05,0.6607000000000001,10.1016/j.fluid.2018.01.008,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2018.01.008.json,2,1,1189
298.15,101.0,CCCCCC,0.9878,0.0326,CO,0.0122,0.5131,CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,0.0,0.45430000000000004,10.1016/j.fluid.2018.01.008,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2018.01.008.json,2,2,1190
298.15,101.0,CCCCCC,0.9784,0.026,CO,0.0216,0.6409,CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,0.0,0.33309999999999995,10.1016/j.fluid.2018.01.008,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2018.01.008.json,2,3,1191
298.15,101.0,CCCCCC,0.9731,0.0263,CO,0.0269,0.714,CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,0.0,0.25970000000000004,10.1016/j.fluid.2018.01.008,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2018.01.008.json,2,4,1192
298.15,101.0,CCCCCC,0.9681,0.0329,CO,0.0319,0.7812,CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,0.0,0.18589999999999995,10.1016/j.fluid.2018.01.008,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2018.01.008.json,2,5,1193
298.15,101.0,CCCCCC,0.9531,0.0309,CO,0.0469,0.8158,CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,0.0,0.1533,10.1016/j.fluid.2018.01.008,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2018.01.008.json,2,6,1194
298.15,101.3,c1ccccc1,0.0738,0.0388,C1CCCCC1,0.9262,0.0928,COP(=O)([O-])OC.Cn1cc[n+](C)c1,0.0,0.8684000000000001,10.1016/j.jct.2012.01.010,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.01.010.json,0,0,1195
298.15,101.3,c1ccccc1,0.1019,0.0497,C1CCCCC1,0.8981,0.108,COP(=O)([O-])OC.Cn1cc[n+](C)c1,0.0,0.8423,10.1016/j.jct.2012.01.010,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.01.010.json,0,1,1196
298.15,101.3,c1ccccc1,0.1101,0.0522,C1CCCCC1,0.8899,0.1048,COP(=O)([O-])OC.Cn1cc[n+](C)c1,0.0,0.843,10.1016/j.jct.2012.01.010,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.01.010.json,0,2,1197
298.15,101.3,c1ccccc1,0.2331,0.0948,C1CCCCC1,0.7669,0.0872,COP(=O)([O-])OC.Cn1cc[n+](C)c1,0.0,0.8180000000000001,10.1016/j.jct.2012.01.010,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.01.010.json,0,3,1198
298.15,101.3,c1ccccc1,0.309,0.131,C1CCCCC1,0.691,0.0904,COP(=O)([O-])OC.Cn1cc[n+](C)c1,0.0,0.7786,10.1016/j.jct.2012.01.010,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.01.010.json,0,4,1199
298.15,101.3,c1ccccc1,0.4008,0.1338,C1CCCCC1,0.5992,0.0742,COP(=O)([O-])OC.Cn1cc[n+](C)c1,0.0,0.792,10.1016/j.jct.2012.01.010,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.01.010.json,0,5,1200
298.15,101.3,c1ccccc1,0.4839,0.1618,C1CCCCC1,0.5161,0.0727,COP(=O)([O-])OC.Cn1cc[n+](C)c1,0.0,0.7655000000000001,10.1016/j.jct.2012.01.010,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.01.010.json,0,6,1201
298.15,101.3,c1ccccc1,0.4937,0.1656,C1CCCCC1,0.5063,0.0768,COP(=O)([O-])OC.Cn1cc[n+](C)c1,0.0,0.7576,10.1016/j.jct.2012.01.010,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.01.010.json,0,7,1202
298.15,101.3,c1ccccc1,0.5023,0.1769,C1CCCCC1,0.4977,0.0874,COP(=O)([O-])OC.Cn1cc[n+](C)c1,0.0,0.7357,10.1016/j.jct.2012.01.010,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.01.010.json,0,8,1203
298.15,101.3,c1ccccc1,0.5954,0.2101,C1CCCCC1,0.4046,0.0718,COP(=O)([O-])OC.Cn1cc[n+](C)c1,0.0,0.7181,10.1016/j.jct.2012.01.010,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.01.010.json,0,9,1204
298.15,101.3,c1ccccc1,0.6853,0.2372,C1CCCCC1,0.3147,0.0702,COP(=O)([O-])OC.Cn1cc[n+](C)c1,0.0,0.6926,10.1016/j.jct.2012.01.010,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.01.010.json,0,10,1205
298.15,101.3,c1ccccc1,0.6976,0.2595,C1CCCCC1,0.3024,0.0802,COP(=O)([O-])OC.Cn1cc[n+](C)c1,0.0,0.6603,10.1016/j.jct.2012.01.010,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.01.010.json,0,11,1206
298.15,101.3,c1ccccc1,0.8252,0.2785,C1CCCCC1,0.1748,0.0628,COP(=O)([O-])OC.Cn1cc[n+](C)c1,0.0,0.6587,10.1016/j.jct.2012.01.010,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.01.010.json,0,12,1207
298.15,101.3,c1ccccc1,0.877,0.2738,C1CCCCC1,0.123,0.0544,COP(=O)([O-])OC.Cn1cc[n+](C)c1,0.0,0.6718,10.1016/j.jct.2012.01.010,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.01.010.json,0,13,1208
